9577.82383981,TRACKING,-0.008330065446429613/-0.06055345150291985/-0.7671623508135227/0.6385343322791172,3.3540761040351117/-0.5048992574712068/-0.07932636477661338
9578.05617081,TRACKING,0.009785441075450279/-0.07949470456221863/-0.758675613378702/0.6465264230839762,3.328891351740722/-0.6122455799352537/-0.0769492904510393
9578.22348781,TRACKING,0.024897097104568652/-0.08435953782961927/-0.7573742182575306/0.647030258861286,3.314135911899535/-0.6878303325489831/-0.07693928842142511
9578.42332281,TRACKING,0.03467158951326648/-0.10289016930071018/-0.7630018415243893/0.6372126309337203,3.296724477692372/-0.7681072446858915/-0.07262713186390453
9578.65819281,TRACKING,0.06842467090175015/-0.1421000898232439/-0.7532684942355998/0.6385236424124144,3.274319100983294/-0.8775366347223393/-0.06934246143979898
9578.82299581,TRACKING,0.09952517922466758/-0.17992723324183432/-0.738316711758845/0.6423469372223901,3.2624991405245694/-0.9551511218197012/-0.06688180759214014
9579.02285981,TRACKING,0.1424036658471611/-0.2404993027534984/-0.7215329745798692/0.6334601206993417,3.2894023476166367/-1.0164258917707871/-0.060806287902678266
9579.22502181,TRACKING,0.1773533559449772/-0.27374106586393837/-0.7126985552689123/0.6210254828155573,3.2624463306322995/-1.0807868341535267/-0.058820601044782934
9579.42489081,TRACKING,0.2010488780935052/-0.30479458236935036/-0.7013796823788361/0.6121653451483526,3.2146280583060833/-1.1486487234388476/-0.06652211212712028
9579.62475981,TRACKING,0.22186259954797927/-0.32663638550207424/-0.6847070470754645/0.6125864615279196,3.162655277046634/-1.2089943887093035/-0.07016384547331825
9579.82439481,TRACKING,0.2538388033569223/-0.3537536178580359/-0.6715360528833453/0.5995530585325285,3.1428487469175845/-1.3001535039294367/-0.06628411958380839
9580.02430981,TRACKING,0.26323506365165966/-0.37592743898053077/-0.6707264911925666/0.5826766923698599,3.087343914062084/-1.3493648580193527/-0.06982569423987707
9580.22421881,TRACKING,0.2890133094641257/-0.3934320318537868/-0.6573538066346144/0.5740808373233389,3.026994610616709/-1.4079262062059974/-0.07265613888102974
9580.42384281,TRACKING,0.3201711626504294/-0.42112553935913183/-0.6323677806826692/0.5659107621876125,2.96216547045543/-1.4670481632586079/-0.06861385649301781
9580.62377581,TRACKING,0.3393216049810173/-0.45329428516293285/-0.6090519976026552/0.5553747368361726,2.8991375862104967/-1.5253867453702878/-0.06078425828762986
9580.81868781,TRACKING,0.3580079442517097/-0.47878190235889184/-0.5948265960195296/0.537382401094544,2.8592779226633924/-1.5736455279624089/-0.014283163305969574
9581.01844381,TRACKING,0.3752103549572502/-0.49758429240357743/-0.5841430389571121/0.5200041291099949,2.802266520461577/-1.6040452273205064/-0.024664028414632132
9581.22091481,TRACKING,0.3902991921747074/-0.509747126777208/-0.5702350443710567/0.5125004689180255,2.7382727558919076/-1.632787281094153/-0.03218170181865503
9581.42066681,TRACKING,0.38809183294892313/-0.524654039171675/-0.5604615805692608/0.5099078475768529,2.6532236427482845/-1.6612659470463136/-0.02846202387606151
9581.61537281,TRACKING,0.3991863193193863/-0.5260891194885434/-0.5542456563741863/0.5066484061899305,2.5731246304121975/-1.6863278672116095/-0.027099976693721394
9581.81533781,TRACKING,0.4092053850903031/-0.5364856162295365/-0.5465522297782126/0.4959991260420652,2.493839363916089/-1.7102629233482727/-0.028215567289188993
9582.02001581,TRACKING,0.42491602492668645/-0.5512757615876158/-0.5277574090196729/0.48684071951195246,2.3891803568967593/-1.7298818307399757/-0.0257216464840776
9582.24987281,TRACKING,0.44251198394902974/-0.5739821646864606/-0.5025943654794099/0.47130337393800287,2.267952415006908/-1.7553251147922417/-0.022188147338679493
9582.41464081,TRACKING,0.4511930207656088/-0.5908525404043253/-0.48658254198446904/0.45886370558195344,2.2109938515625314/-1.764398301588349/-0.02860239274699101
9582.615417269,TRACKING,0.4561095522081908/-0.6020132458754347/-0.479194116361927/0.4471213136719507,2.0850782308670084/-1.7923557104917685/-0.011075807945362254
9582.850202269,TRACKING,0.4643383640865065/-0.602982655621141/-0.47022630370748286/0.4468661650434574,1.981371524360393/-1.7930160075639026/-0.012858086505901072
9583.017479269,TRACKING,0.45623738476189246/-0.603412450005965/-0.4774331113544225/0.446988623925747,1.899579414258478/-1.7911603336022885/-0.014477309875773989
9583.217363269,TRACKING,0.45186018599521566/-0.597574037459632/-0.49010324464908084/0.4455634540713034,1.810174381485208/-1.7892485965196347/-0.01846213704574209
9583.449614269,TRACKING,0.4523075557231877/-0.6055653420373368/-0.48807018380630324/0.4364588396003231,1.6447351906284646/-1.7810818403407531/-0.02250279347303338
9583.649525269,TRACKING,0.46549317905697146/-0.6127791745736819/-0.4730824413210213/0.4289651712798,1.5404125026949222/-1.764986701771385/-0.02683348173733433
9583.849454269,TRACKING,0.48128153477399993/-0.6186879295390563/-0.4508025624253024/0.42704884509567737,1.4374055345471872/-1.7562656105893086/-0.015670818477160165
9584.016610269,TRACKING,0.48926774315460725/-0.6281664680603689/-0.4330903606579172/0.4224417586563899,1.3542735079210533/-1.7563871564019753/-0.002256028763452914
9584.216415269,TRACKING,0.4919330880757723/-0.6386520265220148/-0.421717625111688/0.4150662625758532,1.2733501691356044/-1.7459350927075408/0.004282787942578492
9584.418711269,TRACKING,0.49950370309487613/-0.644278573120418/-0.41285417558385845/0.4061439770994968,1.171313372642992/-1.7214722823858808/-0.001369778374726178
9584.618601269,TRACKING,0.5064306152951509/-0.6458047699330286/-0.39994264112583006/0.4080570390650156,1.0778198990310435/-1.6833347254126314/0.002351495916682574
9584.818281269,TRACKING,0.5153148406017002/-0.6423930316131771/-0.39379140856118644/0.4083020413836866,0.9896227948757684/-1.6405716872399256/0.01067286441184485
9585.018212269,TRACKING,0.520133160569494/-0.646700417012942/-0.38929305156798755/0.39961407089587936,0.9096308123701267/-1.6040716450814405/0.014726301795873968
9585.218211269,TRACKING,0.5257660618609273/-0.6572670722322476/-0.3800223050315794/0.38360592948437805,0.8211452797739187/-1.565710329839291/-0.0004665674817609532
9585.450335269,TRACKING,0.540680151308907/-0.6707565912962264/-0.3540954036726933/0.36382333721184695,0.6958720442571239/-1.519881001557677/-0.0008386610507206586
9585.652656269,TRACKING,0.5567224201132235/-0.682199340954378/-0.32723340721006455/0.3429036310643005,0.6058668992974476/-1.4795129867842454/0.014315008008778728
9585.852472269,TRACKING,0.5667195085467099/-0.6926775981658008/-0.3064863776032667/0.32418087111928534,0.5340747085581082/-1.4331779211067244/0.015132610236146605
9586.052287269,TRACKING,0.5712480632355514/-0.703524029868831/-0.29221659521918286/0.3055150134659259,0.40349636013232487/-1.3535124390037683/0.005747960715208305
9586.252097269,TRACKING,0.5793105839894425/-0.7049531071563495/-0.2792277050868863/0.2991197450868284,0.3422258743568403/-1.2724607458640014/0.002014772403464308
9586.451982269,TRACKING,0.5900043146742667/-0.7002357694746744/-0.27522825495980946/0.2929412026904932,0.2875486326762866/-1.1822084902558772/0.015029920455518885
9586.651850269,TRACKING,0.5827065147297482/-0.7119778316270589/-0.2700103963484384/0.28396380572695284,0.24719545212421196/-1.1070122779362868/0.013972573333593438
9586.851474269,TRACKING,0.5848467042011013/-0.7209374737576516/-0.25636907305564033/0.26921878569319846,0.17310467302464427/-0.9876508481673107/-0.009681887241575773
9587.051371269,TRACKING,0.5967881188288211/-0.7265349406717125/-0.22692524239789147/0.25396106085989245,0.11509933033435536/-0.9144608825125169/-0.014136682107152253
9587.251307269,TRACKING,0.608500347418534/-0.7351542314871627/-0.1893376257795825/0.2311432843682496,0.04908978048914113/-0.8308361453343458/-0.0008764613286462638
9587.453389269,TRACKING,0.6192664889455772/-0.741026923944692/-0.1567046127986571/0.2069593161884206,0.004858049328423425/-0.760751239472535/0.008766812295606854
9587.653222269,TRACKING,0.6195836567372042/-0.7524045748690902/-0.13052627273087367/0.18156733692712093,-0.03985954584084902/-0.6477031461677348/-0.007867871082195561
9587.853104269,TRACKING,0.625305033344143/-0.7574290074659273/-0.09995770405873435/0.15907150384090374,-0.06209678842838468/-0.5718783033846256/-0.013769231208474519
9588.053106269,TRACKING,0.6349937657700689/-0.757590957551585/-0.06650106856493561/0.1357087115419553,-0.0759362092437364/-0.4801432537437293/-0.008000512872439539
9588.220422269,TRACKING,0.6421815203527752/-0.7567605398193694/-0.041159691668428935/0.1149898424356046,-0.07939288586306692/-0.404373437117765/-0.006025446829892848
9588.420307269,TRACKING,0.6487607022067218/-0.7554681485517162/-0.015561532672969702/0.09019806215560228,-0.0828027068787846/-0.30997125996151964/-0.0007221472475769747
9588.619888269,TRACKING,0.6478140782800935/-0.7589258245991415/0.016170412333067527/0.06408822952888425,-0.07781040696306836/-0.24055020670172614/-0.004987754340183958
9588.852238269,TRACKING,0.6465220588682774/-0.76020006746383/0.06045398620577421/0.021228694307567783,-0.0716310219938799/-0.15777466505627405/-0.012484384775984646
9589.054452269,TRACKING,0.6459927744378057/-0.7540424241542792/0.11691471243040893/-0.021084436319342904,-0.0661684365806786/-0.08531155365587059/-0.014591960061721563
9589.219262269,TRACKING,0.6458373815756643/-0.7423086937087183/0.1665650622053089/-0.0642516554172486,-0.05617382314388978/-0.036653731602541685/-0.008536339545969046
9589.454381269,TRACKING,0.6383478095469345/-0.7275471834698422/0.22307565796531817/-0.1158650966633622,-0.031073335686816007/0.008062078311507384/-0.006223016302503978
9589.654104269,TRACKING,0.6309312673359729/-0.7166475578051769/0.258238076806448/-0.147157755374751,3.535794805298693e-05/0.032709571812581696/-0.00807426161056096
9589.853835269,TRACKING,0.6296522036638554/-0.703036901737828/0.2836153507667982/-0.1698232353619139,0.0743941221545703/0.10651906563750735/-0.0005647576286222542
9590.053820716,TRACKING,0.6259858795701817/-0.6818705611621796/0.3179617595412927/-0.20517041714848117,0.13632338390412907/0.14060051306627427/0.0016950095336063988
9590.253437716,TRACKING,0.6202553005143568/-0.6538314444063664/0.3539800662944025/-0.2499725271031463,0.1918048844891784/0.1436802210525362/0.00654739497623293
9590.453300716,TRACKING,0.5958930665712836/-0.6305721040010688/0.3992706849162448/-0.2964347097689099,0.2427508659908068/0.13827743545242996/0.0029572074197337437
9590.653340716,TRACKING,0.5667052792295336/-0.6035335027370099/0.44537691464949275/-0.3409285175900852,0.3275367025554873/0.08652101993875772/-0.034033943495557474
9590.855484716,TRACKING,0.5347656679958482/-0.5653800320637636/0.49451803178094317/-0.3870703360408025,0.3652252859326123/0.0772183476681024/-0.03011954126203167
9591.020430716,TRACKING,0.5122528339538238/-0.5322506535763244/0.5302238288132386/-0.4161363549395504,0.32801360672145147/0.015099263698250515/0.005362797043205307
9591.220318716,TRACKING,-0.47656492123710514/0.4803389708801091/-0.5772659378431306/0.45708286644591356,0.34079159215023774/-0.017114139961998613/0.011566901372027953
9591.492578716,TRACKING,-0.41148549730179473/0.4115368855820987/-0.6373870245856895/0.505029911945524,0.41128527694815487/-0.06457585565078752/-0.010377800359507522
9591.627347716,TRACKING,-0.3826477503751735/0.3786335673374483/-0.6601302858925274/0.5238756219098514,0.4176942197176086/-0.10235614909832837/-0.0131047736565006
9591.864709716,TRACKING,-0.3378596681794873/0.3246938664578656/-0.6849360734648313/0.5579315730880055,0.3868254571600031/-0.1861031698431072/-0.010932165102350616
9592.064579716,TRACKING,-0.3159071030516991/0.28862951474210835/-0.6949148383474527/0.577918155501525,0.35001189381024284/-0.2612659560087006/-0.009135006564030223
9592.299254716,TRACKING,-0.29157675582178527/0.26448081878050655/-0.7031271647840551/0.5921531892383076,0.33103273444249554/-0.3364424038029492/-0.002397484973441976
9592.466756716,TRACKING,-0.27330893106142967/0.24317133820892367/-0.7089611376861592/0.6029464275494388,0.3687169502068635/-0.4053713667677855/-0.009710476574762652
9592.666571716,TRACKING,-0.25318901770245744/0.22462119970669414/-0.7173118407990184/0.6090194799356229,0.386166488059462/-0.47377240843562574/-0.013288817261498243
9592.831301716,TRACKING,-0.24540047804089085/0.21100049530434056/-0.7220502140020509/0.6114746545273754,0.3960447962911991/-0.5316443119472934/-0.016420898121286432
9593.033549716,TRACKING,-0.23106888263712466/0.20105216574401402/-0.7238601791401704/0.6182329759947829,0.4497698441550969/-0.617044045430815/-0.02567201461854678
9593.233656716,TRACKING,-0.22613567345665123/0.19307866080352776/-0.7233621684808405/0.623161966990679,0.5014703027136083/-0.7042613942523623/-0.01890640233679599
9593.433382716,TRACKING,-0.22458582073213718/0.188986798088255/-0.7244690946477964/0.6236906999921394,0.5373892476488766/-0.827727219010345/-0.018197918911729664
9593.665519716,TRACKING,-0.22035787753833888/0.19334119975363845/-0.7289782483651982/0.6185892480890123,0.5805692934485578/-0.9009950056299717/-0.028607297721214505
9593.832858716,TRACKING,-0.22518413920921354/0.2001051141836713/-0.7305366673509451/0.6128348708361508,0.6183539054603883/-0.9714597361436155/-0.03341685288955906
9594.032675716,TRACKING,-0.2399786808466623/0.21851961175325796/-0.7295395575936846/0.6020230824833889,0.6602846825843748/-1.0669517047495134/-0.03489225917547706
9594.232510716,TRACKING,-0.2602422814515816/0.2427596664655178/-0.7148669248902064/0.6019196943469477,0.7056481350777223/-1.1410139238371486/-0.03430838909131799
9594.432503716,TRACKING,-0.2762584719816002/0.2624512506863893/-0.7133455903674472/0.5881657904243297,0.7674994935520582/-1.2166320046671744/-0.03664950317978429
9594.667232716,TRACKING,-0.2953956222963305/0.2829719962792428/-0.698975015522138/0.5866025312249075,0.8564295283632568/-1.304122866284734/-0.04231957129102034
9594.866929716,TRACKING,-0.31714178499841134/0.3003518850962449/-0.6909445632351504/0.5760258583096525,1.0055685853967422/-1.373993746320748/-0.05097702297917373
9595.034335716,TRACKING,-0.33906702295565255/0.3256056246495499/-0.6797538781191204/0.5629827148029148,1.0625129758511895/-1.4193877881308226/-0.047099253329872755
9595.234053716,TRACKING,-0.36095487175494184/0.3547449640457388/-0.6652112933125867/0.5489643547657288,1.131876879026821/-1.4721292456789463/-0.04146801662999199
9595.466518716,TRACKING,-0.39326971889921786/0.39885110956708014/-0.6407865420881821/0.5250234841061743,1.2131317688648082/-1.5428356861458221/-0.03617958208012319
9595.633687716,TRACKING,-0.41490006731205625/0.4311948815044282/-0.6234877151341766/0.5031821768274234,1.2540986124563975/-1.586601453046167/-0.038826401867372046
9595.833765716,TRACKING,-0.4333774324954354/0.4572983049410607/-0.6062060623352079/0.48536253879887775,1.3291125410903792/-1.6230515707534883/-0.03215135071085425
9596.068573716,TRACKING,-0.4511927260867211/0.4767436074926807/-0.5921971648353616/0.4673793920066523,1.4570595241142446/-1.649925559164551/-0.034989372894318034
9596.233230716,TRACKING,-0.46567047079691115/0.4731288833532944/-0.5826662253562513/0.46882889586713195,1.4967842597546308/-1.6239503582124482/-0.06258219247538174
9596.468038716,TRACKING,-0.482664244423136/0.48266554970825704/-0.5731103090480331/0.45344698496760943,1.623995160570667/-1.6068305820839655/-0.05686059081741233
9596.635398716,TRACKING,-0.49087261328721504/0.49368550580738424/-0.5682571482697883/0.43863756813444066,1.7159882010282808/-1.5934309117221064/-0.0574836118162024
9596.835270716,TRACKING,-0.49543165256562566/0.5106015447305692/-0.5572975290393983/0.4280810822461033,1.8136233132443558/-1.575897802127955/-0.06728758062014115
9597.035035716,TRACKING,0.5070260663551437/-0.5214484781810803/0.5467524759192931/-0.41482323986695724,1.9295937256887727/-1.5730410135240682/-0.07966648343113307
9597.234938716,TRACKING,0.5144098850881346/-0.5405559622791045/0.5301770979739753/-0.4026095973474576,2.0380101096789884/-1.5627455427601156/-0.08437622384611325
9597.434603716,TRACKING,0.5195817630761149/-0.5608351126885378/0.5132473511292042/-0.3899697850034206,2.127468810834051/-1.545247217005076/-0.07937765414343186
9597.634418716,TRACKING,0.5274284003874986/-0.5703517188837512/0.5021931998568755/-0.37989562282234984,2.2481205234405195/-1.5299397335435343/-0.08349866299305153
9597.834253716,TRACKING,0.5358210738890073/-0.5747877816282159/0.4956509101116327/-0.3699262655969898,2.394034832490993/-1.5050998950992507/-0.08953644638256693
9598.036635373,TRACKING,0.5497832351919946/-0.5813561975169369/0.4806461701044625/-0.3588078686780847,2.5021830830383047/-1.475235645978912/-0.0777740428369767
9598.236425373,TRACKING,0.5599326445026658/-0.596948448042254/0.46614016169683564/-0.3359193118922972,2.6137753671558785/-1.4383682951561154/-0.07050773583948143
9598.468795373,TRACKING,0.5729758111369923/-0.6185520810363605/0.44074775695879215/-0.30795111605733055,2.74180110550785/-1.3962522138775029/-0.0769639112065264
9598.668597373,TRACKING,0.5861118653010634/-0.6466954644454178/0.4039101516807704/-0.27407089818679525,2.840478827996983/-1.3698223501090947/-0.0719436316450545
9598.835856373,TRACKING,0.6020510636685075/-0.6612313938008465/0.36467562319138/-0.25946026799547844,2.8984259426474206/-1.3443707300936023/-0.06564908953211247
9599.035693373,TRACKING,0.6098845761730528/-0.6807342126950469/0.33409113086723724/-0.23027205253054325,2.975442586066372/-1.304096816539137/-0.06429918019397873
9599.235533373,TRACKING,0.6175373815279214/-0.694442657898468/0.3056298756531911/-0.20733477525776356,3.0504736601324574/-1.245347981077104/-0.07930979532600098
9599.435425373,TRACKING,0.6241110451582808/-0.7068278969899485/0.27961558786642216/-0.18081811904656706,3.1371383999230256/-1.1632234946719684/-0.08184569634261839
9599.635396373,TRACKING,0.6384508458308071/-0.7112388809685538/0.24438000135121288/-0.16370249975626233,3.207779997041605/-1.0789593935740291/-0.07102136563640522
9599.834998373,TRACKING,0.6413088851527536/-0.7234380759387986/0.21866930655015382/-0.13245494620893347,3.272754299014393/-0.9995319744678857/-0.07443727659479657
9600.037249373,TRACKING,0.6463324624982897/-0.7324094471526912/0.18782038985098917/-0.10273535918794502,3.3338803757396342/-0.9228528819978189/-0.07381822752693475
9600.237277373,TRACKING,0.6466157901400029/-0.7449258998561324/0.15022389970376487/-0.06638142587656379,3.3882525051308825/-0.8489962127945448/-0.06993976067679535
9600.437121373,TRACKING,0.6525957812235851/-0.7493245158390796/0.10713077831507585/-0.033984370804365935,3.432275025597383/-0.7717296409713095/-0.06310506162354067
9600.636835373,TRACKING,0.6485431178816712/-0.7570394836439346/0.07911935392163638/-0.00485500003156573,3.4163197742745455/-0.6226000436471067/-0.0792400912955615
9600.831568373,TRACKING,0.6527592556919767/-0.755239398484394/0.05742352406340216/0.014891555315743365,3.4205711704010873/-0.5233923283172902/-0.09252008656074212
9601.031314373,TRACKING,0.6527564124167505/-0.7560108658631082/0.03220531406647742/0.03633033434863204,3.4006354241533/-0.3888426942547552/-0.10109232664028511
9601.261214373,TRACKING,0.6569254678493112/-0.7506674562888945/0.00590431378587122/0.07009213830307812,3.3643036585950385/-0.2557553937922441/-0.09816048612079568
9601.426129373,TRACKING,0.6529687051654415/-0.7515762831110384/-0.017700900274602353/0.09193419387685053,3.3391624686961174/-0.1771417263794763/-0.10132984194881345
9601.625795373,TRACKING,0.6468179816741969/-0.7535891289317052/-0.04156229732366808/0.1095573616600948,3.304598382933487/-0.12710334233695317/-0.0925675507673005
9601.860747373,TRACKING,0.639723473409531/-0.7525099829795664/-0.07532342285497934/0.1371469492023603,3.2832708260437906/0.004645827568481666/-0.09423997057872047
9602.027861373,TRACKING,0.6415284474290595/-0.7429159576199613/-0.10801654199338914/0.1576383235229896,3.2653903804827222/0.09625117231661733/-0.09228899742708456
9602.260420373,TRACKING,0.6316717229932406/-0.7390193294355073/-0.1442569720891104/0.18447619243047436,3.2301576249183057/0.20498230635791342/-0.09863813582391387
9602.460278373,TRACKING,0.6212956561610832/-0.7354273223937238/-0.17478269300076354/0.2063725805607539,3.1900182317351673/0.2936886974329211/-0.11228808853364934
9602.660081373,TRACKING,0.6091706129430516/-0.7303656924626388/-0.20379359494805885/0.23226183048310983,3.1448122772083207/0.3711491950135458/-0.11858721546780399
9602.859970373,TRACKING,0.5998616397392293/-0.7182962542317454/-0.23782932918264732/0.26010378176978105,3.092547250908164/0.4388944220826288/-0.1112980885378572
9603.062149373,TRACKING,0.5828534300427503/-0.7103660653957167/-0.2700261269169352/0.28765967472687365,3.033390632042702/0.5019624357507165/-0.10745428885347036
9603.262012373,TRACKING,0.5683667936443336/-0.6970782380752027/-0.3010887966164785/0.31683908116048093,2.9507162792595785/0.6111736241975293/-0.13163536200744666
9603.461720373,TRACKING,0.5481291801301978/-0.6756151368710775/-0.3461369293220884/0.35112414941377823,2.8853731937642944/0.6784431786595019/-0.13820265796840217
9603.661603373,TRACKING,0.5287485094174602/-0.6582274677978845/-0.3865445161756213/0.3711405658838505,2.817618056155468/0.7362412353863349/-0.13905412284471833
9603.829132373,TRACKING,0.5127043007301204/-0.6498700378262143/-0.40505401625945053/0.38824587104928926,2.752252912721689/0.7768593542102105/-0.14774769644753055
9604.061167373,TRACKING,0.5078695161899989/-0.6318912750302663/-0.4207064890060044/0.4071712159275687,2.631217700763694/0.8160404886192263/-0.16250538299115133
9604.261017373,TRACKING,0.49388019035946834/-0.6278723245914738/-0.43151496517233645/0.4191107559865598,2.5193624621991106/0.8358899036564816/-0.1624304741867142
9604.460843373,TRACKING,0.4854087032560392/-0.6218975978978618/-0.43794437515611745/0.4310763093679944,2.4155031512194016/0.8517070186849284/-0.15734835982195794
9604.628373373,TRACKING,0.4750943465785934/-0.6185945402322323/-0.4472023025733306/0.4377631191802357,2.3427961163224214/0.8622884840618243/-0.15584968259191126
9604.828010373,TRACKING,0.4645791086343781/-0.6026309708639729/-0.46498113253782053/0.45254282433970855,2.2327056497134907/0.8799983845477464/-0.15956501454474106
9605.027806373,TRACKING,0.44420517335941967/-0.5774324304596177/-0.49650796372846107/0.47194671215177136,2.133236412602727/0.8929331922762045/-0.1545765988174959
9605.230118373,TRACKING,0.4314601105652943/-0.5489322783971589/-0.521653678995902/0.4902991796683146,2.038432179105691/0.904998219908424/-0.14798554367359437
9605.429934373,TRACKING,0.41246970248903325/-0.536278431894957/-0.5420207032456477/0.4984857419681919,1.9486062749994113/0.902371659036903/-0.14891706453725062
9605.662154373,TRACKING,0.4015134743449437/-0.522058769916859/-0.552727977028143/0.5106208365413373,1.8382334350805538/0.8860118569554793/-0.15218073829812617
9605.830002264,TRACKING,0.4054515985422553/-0.509020119665188/-0.5517715779722426/0.5215898151147568,1.7572345643431815/0.8656566390442617/-0.14837029645658642
9606.029984264,TRACKING,0.39836674332884076/-0.5069513511246363/-0.549571327872986/0.5312964413121263,1.6590819683454436/0.8408891275404574/-0.14076536428841832
9606.229746264,TRACKING,0.381434366925103/-0.5031020267230624/-0.5639829136621238/0.532277863648827,1.5604034788060404/0.8091618210442434/-0.14342580818872402
9606.429331264,TRACKING,0.3725626464177231/-0.49209088743041984/-0.5772119846237465/0.5346683369572814,1.4545442332482283/0.785184679810763/-0.15182477457295823
9606.629283264,TRACKING,0.3631530139644345/-0.4710361943803991/-0.5940273190768418/0.5416425088052818,1.3446822244693666/0.7698317366549324/-0.14969299297342237
9606.864071264,TRACKING,0.3540290660257236/-0.4426449009553337/-0.6075864280811657/0.5563883377688708,1.218399929608767/0.7069481334220622/-0.16647704605078548
9607.031313264,TRACKING,0.3430640269519702/-0.4284546939580836/-0.6184746694299823/0.5623371476274117,1.1420019692439143/0.6851172033358919/-0.169186704421391
9607.231219264,TRACKING,0.3319753169655884/-0.4176722586048041/-0.627039963447909/0.5675944776399048,1.0386295974638255/0.6478152561874445/-0.1837595561470898
9607.463646264,TRACKING,0.3136565025785515/-0.4143503444508932/-0.6330151524936276/0.5737817837407386,0.9166718616755951/0.5853994980406251/-0.18450096661061668
9607.631072264,TRACKING,0.30180274400121987/-0.41308921913289326/-0.6307456892366768/0.5834660269635823,0.8348169552053605/0.546840561707166/-0.18470125300049198
9607.830756264,TRACKING,0.2909594679844284/-0.40449304270589387/-0.6382497375039284/0.5868266909164382,0.7369061738464544/0.5006084481005029/-0.18317905412564808
9608.065385264,TRACKING,0.2695329985316338/-0.3807274868341422/-0.6578416503210289/0.5913063753232467,0.6320403054177963/0.4366681662749403/-0.1974225294629367
9608.230384264,TRACKING,0.2400789652409215/-0.3538486773929853/-0.6802320781069855/0.5953468259604662,0.556540984224118/0.38447347730631876/-0.19908364232846937
9608.430370264,TRACKING,0.2162092822574347/-0.3124887120643402/-0.6994364628457995/0.6053043012515905,0.4510462660078874/0.29788240210194267/-0.1690438804834614
9608.664970264,TRACKING,0.18835578742833808/-0.2766963190706509/-0.713372930117448/0.6156789974211179,0.39481340335027815/0.2045913703067446/-0.17475164681996597
9608.864782264,TRACKING,0.16985304876463828/-0.2554612269483332/-0.7145662744967254/0.6287168470174029,0.3432439984909984/0.09533690467444776/-0.17937313991208645
9609.032101264,TRACKING,0.14814816079652537/-0.24100568152444865/-0.7243478524833976/0.6287200537877804,0.3086118374848146/-0.01074184039394535/-0.17636422507984933
9609.231933264,TRACKING,0.12444765935298455/-0.215851185850373/-0.7347304338954358/0.6309457794847811,0.2885866259045464/-0.11733617200566787/-0.17751541932862352
9609.431682264,TRACKING,0.09853752509458333/-0.1888287779467685/-0.7474925455880241/0.6291973402118842,0.27435337952348726/-0.20068479478674633/-0.18306041552367733
9609.636611264,TRACKING,0.06766767740911553/-0.15137813124880825/-0.7534566264278753/0.636246201277825,0.25542322431686315/-0.29193564656376103/-0.18685193067726882
9609.871314264,TRACKING,0.018399492792498032/-0.09295193151188937/-0.7621304760642206/0.6404521379054591,0.2349315860153097/-0.3935634161832521/-0.17799495847788435
9610.071334264,TRACKING,-0.011128783560173938/-0.037612553633163966/-0.7574653420867467/0.6516963710969634,0.21985360297429768/-0.458613179331392/-0.1691150719784915
9610.271155264,TRACKING,-0.04777689751442175/0.000346832813801478/-0.7610908890944036/0.6468833835993748,0.22080938901973382/-0.5189098958475821/-0.16802682716747414
9610.470922264,TRACKING,-0.07825281345166533/0.03408407321823037/-0.7618061373514935/0.6421576536077928,0.23051519700338627/-0.5763530375544234/-0.17371505767810733
9610.670742264,TRACKING,-0.1065975771856945/0.06309041504044716/-0.7572170072692448/0.6413105485126206,0.2447029251861839/-0.6368642511674061/-0.18250039643826166
9610.837961264,TRACKING,-0.12907464995413354/0.0918158358861067/-0.7523093727934536/0.6394845174237143,0.26550730870949524/-0.7060712188328542/-0.18209510927625236
9611.075242264,TRACKING,-0.1575245470192113/0.12836503267265045/-0.7470807104957141/0.632913179318048,0.30458599039201645/-0.783858350611336/-0.18200037997067803
9611.242705264,TRACKING,-0.20651171361213544/0.1814365225402167/-0.7424353751528027/0.6109204159393511,0.41521575666526195/-0.9184772812729513/-0.6257580186080416
9611.474973264,TRACKING,-0.24334502802367075/0.22039285522418234/-0.733836998349919/0.5947215875795301,0.47133948689224753/-1.0002878972112217/-0.6382166789526634
9611.642373264,TRACKING,-0.2735427855071043/0.25820730954757026/-0.7189274415919907/0.584505748303277,0.5063579570484867/-1.0568270095235326/-0.6403293472098351
9611.842096264,TRACKING,-0.2980912185470675/0.29608165383788093/-0.7009015352368605/0.576380614740694,0.5496595935792647/-1.1268181950306813/-0.6289607784714365
9612.076857264,TRACKING,-0.3258507823914549/0.3213426208706386/-0.6927738650337363/0.5573372802692177,0.6091630230653815/-1.2015826775612273/-0.6244659207931623
9612.244263264,TRACKING,-0.33768922320063316/0.3336702510277745/-0.6842725442686773/0.5535354724275393,0.6643306265981326/-1.2521522813629296/-0.6268305054564562
9612.444151264,TRACKING,-0.3487242810460748/0.3416752906390539/-0.6715606368966949/0.5573652007251528,0.7479411504144894/-1.3171190821985763/-0.6296488359044632
9612.643969264,TRACKING,-0.36083439682488494/0.3461896226991607/-0.6719568797275728/0.5462833661015001,0.8277607606462345/-1.3779411796521985/-0.6208186701399925
9612.876409264,TRACKING,-0.36726339751670223/0.36052637384862696/-0.6694002351103684/0.5357630155392792,0.9473807467307049/-1.3924122561869567/-0.6442043343189057
9613.111167264,TRACKING,-0.3809399925892329/0.3903542979855459/-0.6499198141964411/0.5292568686928822,1.0307859338134797/-1.4438188189867627/-0.6420661477598514
